2019/5/6 10:30,2469
2019/5/6 10:40,2451
2019/5/6 10:50,2535
2019/5/6 11:00,2491
2019/5/6 11:10,2582
2019/5/6 11:20,2531
2019/5/6 11:30,2573
2019/5/6 11:40,2618
2019/5/6 11:50,2675
2019/5/6 12:00,2718
2019/5/6 12:10,2813
2019/5/6 12:20,2763
2019/5/6 12:30,2765
2019/5/6 12:40,2796
2019/5/6 12:50,2695
2019/5/6 13:00,2874
2019/5/6 13:10,2813
2019/5/6 13:20,2828
2019/5/6 13:30,2731
2019/5/6 13:40,2754
2019/5/6 13:50,2730
2019/5/6 14:00,2765
2019/5/6 14:10,2729
2019/5/6 14:20,2754
2019/5/6 14:30,2789
2019/5/6 14:40,2715
2019/5/6 14:50,2790
2019/5/6 15:00,2795
2019/5/6 15:10,2735
2019/5/6 15:20,2927
2019/5/6 15:30,2797
2019/5/6 15:40,2780
2019/5/6 15:50,2732
2019/5/6 16:00,2854
2019/5/6 16:10,2857
2019/5/6 16:20,2818
2019/5/6 16:30,2987
2019/5/6 16:40,2914
2019/5/6 16:50,2913
2019/5/6 17:00,3053
2019/5/6 17:10,2987
2019/5/6 17:20,3028
2019/5/6 17:30,3098
2019/5/6 17:40,3012
2019/5/6 17:50,3215
2019/5/6 18:00,3288
2019/5/6 18:10,3268
2019/5/6 18:20,3355
2019/5/6 18:30,3151
2019/5/6 18:40,3350
2019/5/6 18:50,3400
2019/5/6 19:00,3343
2019/5/6 19:10,3403
2019/5/6 19:20,3489
2019/5/6 19:30,3490
2019/5/6 19:40,3471
2019/5/6 19:50,3523
2019/5/6 20:00,3593
2019/5/6 20:10,3713
2019/5/6 20:20,3707
2019/5/6 20:30,3724
2019/5/6 20:40,3790
2019/5/6 20:50,3854
2019/5/6 21:00,3929
2019/5/6 21:10,3763
2019/5/6 21:20,3857
2019/5/6 21:30,3932
2019/5/6 21:40,3800
2019/5/6 21:50,3843
2019/5/6 22:00,3855
2019/5/6 22:10,3691
2019/5/6 22:20,3795
2019/5/6 22:30,3629
2019/5/6 22:40,3487
2019/5/6 22:50,3577
2019/5/6 23:00,3331
2019/5/6 23:10,3270
2019/5/6 23:20,3251
2019/5/6 23:30,3113
2019/5/6 23:40,2923
2019/5/6 23:50,2869
2019/5/7 0:00,1404
2019/5/7 0:10,1406
2019/5/7 0:20,1583
2019/5/7 0:30,1619
2019/5/7 0:40,1769
2019/5/7 0:50,1724
2019/5/7 1:00,1629
2019/5/7 1:10,1370
2019/5/7 1:20,1128
2019/5/7 1:30,1101
2019/5/7 1:40,1079
2019/5/7 1:50,1120
2019/5/7 2:00,1044
2019/5/7 2:10,867
2019/5/7 2:20,836
2019/5/7 2:30,770
2019/5/7 2:40,724
2019/5/7 2:50,716
2019/5/7 3:00,663
2019/5/7 3:10,631
2019/5/7 3:20,609
2019/5/7 3:30,547
2019/5/7 3:40,501
2019/5/7 3:50,465
2019/5/7 4:00,494
2019/5/7 4:10,464
2019/5/7 4:20,454
2019/5/7 4:30,439
